Players,AHLPPG,AHL FPG,AHL GP,NHL PPG,NHLFPG,NHL GP,WHLPPG,WHLFPG,WHL GP
Josef Hrabal,0.058823529,0,17,0,0,0,0,0,0
Justin Kinnunen,0.117647059,0,17,0,0,0,0,0,0
Justin Plamondon,0,0.117647059,17,0,0,0,0,0,0
Kelly Perrault,0.352941176,0,17,0,0,0,0,0,0
Magnus Kahnberg,0.470588235,0,17,0,0,0,0,0,0
Marc Dupuis,0.176470588,0,17,0,0,0,0,0,0
Norm Batherson,0.470588235,0,17,0,0,0,0,0,0
Sean Berens,0.235294118,0,17,0,0,0,0,0,0
Shane Hynes,0.235294118,0,17,0,0,0,0,0,0
Alex Johnstone,0.055555556,0.333333333,18,0,0,0,0,0,0
Anthony Battaglia,0,0,18,0,0,0,0,0,0
Arvid Rekis,0.166666667,0,18,0,0,0,0,0,0
Blair Yaworski,0,0.055555556,18,0,0,0,0,0,0
Brent Gauvreau,0.277777778,0,18,0,0,0,0,0,0
Chase Polacek,0.111111111,0,18,0,0,0,0,0,0
Chris Frank,0.055555556,0.444444444,18,0,0,0,0,0,0
Chris Longo,0.222222222,0,18,0,0,0,0,0,0
Cleve Kinley,0.111111111,0,18,0,0,0,0,0,0
Derek Damon,0.277777778,0,18,0,0,0,0,0,0
Donny Grover,0.166666667,0,18,0,0,0,0,0,0
Jeff Lazaro,0.666666667,0,18,0,0,0,0,0,0
Joe Devin,0.111111111,0.055555556,18,0,0,0,0,0,0
Jon Sturgis,0,0.055555556,18,0,0,0,0,0,0
Kelly Czuy,0.222222222,0.055555556,18,0,0,0,0,0,0
Lars Pettersen,0.222222222,0,18,0,0,0,0,0,0
Malcolm MacMillan,0.166666667,0,18,0,0,0,0,0,0
Pete Gardiner,0.277777778,0.055555556,18,0,0,0,0,0,0
Trent Daavettila,0.166666667,0,18,0,0,0,0,0,0
Ben Chiarot,0.105263158,0.105263158,19,0,0,0,0,0,0
Brent Walton,0,0.052631579,19,0,0,0,0,0,0
Brian Cummings,0.315789474,0,19,0,0,0,0,0,0
Chad Costello,0.263157895,0,19,0,0,0,0,0,0
Connor Shields,0.210526316,0,19,0,0,0,0,0,0
Doug Schueller,0.315789474,0.052631579,19,0,0,0,0,0,0
Garry Gulash,0.157894737,0.631578947,19,0,0,0,0,0,0
Jake Hauswirth,0.052631579,0,19,0,0,0,0,0,0
Jared Bednar,0.105263158,0.157894737,19,0,0,0,0,0,0
Jonathan Carlsson,0.052631579,0,19,0,0,0,0,0,0
Matt Stefanishion,0.052631579,0.052631579,19,0,0,0,0,0,0
Mattias Sjogren,0.263157895,0,19,0,0,0,0,0,0
Maxime Boisclair,0.052631579,0,19,0,0,0,0,0,0
Mike Yeo,0.210526316,0,19,0,0,0,0,0,0
Sam Paolini,0.263157895,0.052631579,19,0,0,0,0,0,0
Scott Campbell,0,0,19,0,0,0,0,0,0
Shawn Maltby,0.157894737,0,19,0,0,0,0,0,0
Teemu Kesa,0.105263158,0,19,0,0,0,0,0,0
Terry Lindgren,0.157894737,0.210526316,19,0,0,0,0,0,0
Vladimir Nikiforov,0.263157895,0,19,0,0,0,0,0,0
Andrew Sarauer,0.1,0,20,0,0,0,0,0,0
Brandon Roach,0.4,0,20,0,0,0,0,0,0
Brian Sullivan,0.3,0.05,20,0,0,0,0,0,0
Brock Radunske,0.1,0,20,0,0,0,0,0,0
Daniel Payette,0.1,0,20,0,0,0,0,0,0
Darren Archibald,0.05,0,20,0,0,0,0,0,0
Dave MacIntyre,0.7,0,20,0,0,0,0,0,0
Derek Edwardson,0.4,0,20,0,0,0,0,0,0
Jeff Dwyer,0.05,0,20,0,0,0,0,0,0
Matt Siddall,0.05,0.05,20,0,0,0,0,0,0
Mikael Johansson,0.3,0,20,0,0,0,0,0,0
Paul Zanette,0.05,0,20,0,0,0,0,0,0
Ryan Donald,0.15,0.15,20,0,0,0,0,0,0
Ryan Mougenel,0.05,0,20,0,0,0,0,0,0
Tom Kaiman,0,0.1,20,0,0,0,0,0,0
Tyler Ruegsegger,0.25,0,20,0,0,0,0,0,0
Barry Goers,0.333333333,0.047619048,21,0,0,0,0,0,0
Brett Flemming,0.19047619,0.047619048,21,0,0,0,0,0,0
Brett Peterson,0.047619048,0,21,0,0,0,0,0,0
Carlin Nordstrom,0.047619048,0.333333333,21,0,0,0,0,0,0
Eric Baier,0.047619048,0,21,0,0,0,0,0,0
Kam White,0.047619048,0.047619048,21,0,0,0,0,0,0
Lauri Kinos,0.047619048,0,21,0,0,0,0,0,0
Marc Cantin,0,0.095238095,21,0,0,0,0,0,0
Matt Loen,0.047619048,0,21,0,0,0,0,0,0
Mike Hall,0.380952381,0,21,0,0,0,0,0,0
Oliver Setzinger,0.142857143,0,21,0,0,0,0,0,0
Olivier Dame-Malka,0.142857143,0,21,0,0,0,0,0,0
Pat Thompson,0.142857143,0,21,0,0,0,0,0,0
Stephen Margeson,0.285714286,0.047619048,21,0,0,0,0,0,0
Tyler Prosofsky,0.333333333,0.19047619,21,0,0,0,0,0,0
Will Colbert,0.047619048,0,21,0,0,0,0,0,0
Alexander Korobolin,0.045454545,0,22,0,0,0,0,0,0
Alexandre Imbeault,0.409090909,0,22,0,0,0,0,0,0
Billy Ryan,0.090909091,0,22,0,0,0,0,0,0
Brandon Gentile,0.272727273,0.045454545,22,0,0,0,0,0,0
Brett Angel,0,0.272727273,22,0,0,0,0,0,0
Brock Hooton,0.227272727,0,22,0,0,0,0,0,0
Glenn Stewart,0.363636364,0,22,0,0,0,0,0,0
Luciano Aquino,0.227272727,0,22,0,0,0,0,0,0
Luke Fulghum,0.227272727,0.045454545,22,0,0,0,0,0,0
Mark Cornforth,0.090909091,0,22,0,0,0,0,0,0
Matt Duffy,0.5,0,22,0,0,0,0,0,0
Michael Neal,0.136363636,0.090909091,22,0,0,0,0,0,0
Mike Kompon,0.272727273,0,22,0,0,0,0,0,0
Neil Clark,0.045454545,0.227272727,22,0,0,0,0,0,0
Quinn Fair,0.227272727,0,22,0,0,0,0,0,0
Scott Sheppard,0.545454545,0,22,0,0,0,0,0,0
Sergei Kuznetsov,0.181818182,0,22,0,0,0,0,0,0
Wes Swinson,0.090909091,0.090909091,22,0,0,0,0,0,0
Anthony Aiello,0.52173913,0,23,0,0,0,0,0,0
Bob Beers,0.304347826,0,23,0,0,0,0,0,0
Bob Maudie,0.173913043,0,23,0,0,0,0,0,0
Bob Needham,0.173913043,0.130434783,23,0,0,0,0,0,0
Charles Landry,0.260869565,0.043478261,23,0,0,0,0,0,0
Charles Paquette,0,0.130434783,23,0,0,0,0,0,0
Daniel Marois,0.304347826,0,23,0,0,0,0,0,0
James Laux,0.304347826,0.043478261,23,0,0,0,0,0,0
Kevin Croxton,0.47826087,0,23,0,0,0,0,0,0
Matt Christie,0.47826087,0,23,0,0,0,0,0,0
P.J. Martin,0,0,23,0,0,0,0,0,0
Paul Ballantyne,0.086956522,0,23,0,0,0,0,0,0
Ryan Schnell,0.130434783,0.47826087,23,0,0,0,0,0,0
Scott Swanson,0.47826087,0,23,0,0,0,0,0,0
Steve Chabbert,0.347826087,0.043478261,23,0,0,0,0,0,0
Ari Vallin,0.291666667,0,24,0,0,0,0,0,0
Corey Hessler,0.166666667,0,24,0,0,0,0,0,0
Jan Tabacek,0,0,24,0,0,0,0,0,0
Jeff Hutchins,0.208333333,0.166666667,24,0,0,0,0,0,0
Jim Leger,0,0,24,0,0,0,0,0,0
Lance Galbraith,0.25,0.166666667,24,0,0,0,0,0,0
Marc Tropper,0.208333333,0,24,0,0,0,0,0,0
Michael Dubuc,0.458333333,0.166666667,24,0,0,0,0,0,0
Nick Parillo,0.166666667,0.083333333,24,0,0,0,0,0,0
Patrick Galivan,0.291666667,0,24,0,0,0,0,0,0
Shane Kenny,0.125,0.041666667,24,0,0,0,0,0,0
Steve Saviano,0.375,0,24,0,0,0,0,0,0
Travis Tucker,0.041666667,0.083333333,24,0,0,0,0,0,0
Zack Torquato,0.041666667,0,24,0,0,0,0,0,0
Alexei Krivchenkov,0.36,0,25,0,0,0,0,0,0
Andrej Nestrasil,0.16,0,25,0,0,0,0,0,0
Ben Gordon,0.4,0,25,0,0,0,0,0,0
Ben Ryan,0.28,0,25,0,0,0,0,0,0
Brandon Cullen,0.12,0.28,25,0,0,0,0,0,0
David de Kastrozza,0.2,0,25,0,0,0,0,0,0
Fredrik Johansson,0.2,0,25,0,0,0,0,0,0
Jean Desrochers,0.24,0,25,0,0,0,0,0,0
Kayle Short,0.12,0.04,25,0,0,0,0,0,0
Lane Caffaro,0.24,0.16,25,0,0,0,0,0,0
Mathieu Curadeau,0.2,0.04,25,0,0,0,0,0,0
Mike Casselman,0.6,0,25,0,0,0,0,0,0
Roger Trudeau,0.12,0,25,0,0,0,0,0,0
Troy Crowder,0.04,0.16,25,0,0,0,0,0,0
Andrew Orpik,0.269230769,0,26,0,0,0,0,0,0
Eric Lundberg,0.076923077,0,26,0,0,0,0,0,0
Mark Jerant,0.076923077,0.461538462,26,0,0,0,0,0,0
Marko Makinen,0.153846154,0.038461538,26,0,0,0,0,0,0
Martin Masa,0.346153846,0,26,0,0,0,0,0,0
Mike Forney,0.153846154,0,26,0,0,0,0,0,0
Mike Morris,0.5,0,26,0,0,0,0,0,0
Severin Blindenbacher,0.384615385,0,26,0,0,0,0,0,0
Christian Caron,0.111111111,0.037037037,27,0,0,0,0,0,0
Daniel Fernholm,0.259259259,0,27,0,0,0,0,0,0
Dustin Whitecotton,0.259259259,0,27,0,0,0,0,0,0
Eric Naud,0.111111111,0.222222222,27,0,0,0,0,0,0
Evan Nielsen,0.111111111,0,27,0,0,0,0,0,0
Jay Barriball,0.518518519,0,27,0,0,0,0,0,0
Jean-Claude Sawyer,0.185185185,0.037037037,27,0,0,0,0,0,0
Michal Macho,0.259259259,0,27,0,0,0,0,0,0
Rustyn Dolyny,0.666666667,0,27,0,0,0,0,0,0
Ryan Brown,0.111111111,0.148148148,27,0,0,0,0,0,0
Sergei Ogorodnikov,0.222222222,0,27,0,0,0,0,0,0
Tim Findlay,0.518518519,0.037037037,27,0,0,0,0,0,0
Dan Carlson,0.178571429,0.035714286,28,0,0,0,0,0,0
Daniel Steiner,0.714285714,0,28,0,0,0,0,0,0
Earl Cronan,0.321428571,0.035714286,28,0,0,0,0,0,0
Gerry Fleming,0.214285714,0.25,28,0,0,0,0,0,0
Joe Charlebois,0.071428571,0.035714286,28,0,0,0,0,0,0
John Batten,0,0.035714286,28,0,0,0,0,0,0
Kyle Lawson,0.035714286,0,28,0,0,0,0,0,0
Max Taylor,0.464285714,0.071428571,28,0,0,0,0,0,0
Mike Banwell,0.142857143,0.107142857,28,0,0,0,0,0,0
Mike Torney,0,0.071428571,28,0,0,0,0,0,0
Mike Vellinga,0.107142857,0,28,0,0,0,0,0,0
Nick St. Pierre,0.25,0,28,0,0,0,0,0,0
Nicolas Corbeil,0.571428571,0,28,0,0,0,0,0,0
Rob LaLonde,0.035714286,0.035714286,28,0,0,0,0,0,0
Robert Ek,0.035714286,0,28,0,0,0,0,0,0
Robert Liscak,0.142857143,0,28,0,0,0,0,0,0
Ryan Lowery,0.25,0,28,0,0,0,0,0,0
Zdenek Skorepa,0.142857143,0,28,0,0,0,0,0,0
Anton Blomqvist,0.034482759,0.068965517,29,0,0,0,0,0,0
Danny Bousquet,0.482758621,0,29,0,0,0,0,0,0
Drew Paris,0.206896552,0,29,0,0,0,0,0,0
J.B. Bittner,0.275862069,0,29,0,0,0,0,0,0
Jesper Mattsson,0.620689655,0,29,0,0,0,0,0,0
John Kosobud,0.310344828,0,29,0,0,0,0,0,0
Mark Kolesar,0.482758621,0,29,0,0,0,0,0,0
Ross Carlson,0.310344828,0,29,0,0,0,0,0,0
Tyler Brenner,0.310344828,0,29,0,0,0,0,0,0
Bryan Schoen,0,0.033333333,30,0,0,0,0,0,0
Fraser Clair,0.066666667,0,30,0,0,0,0,0,0
Joe Cardarelli,0.1,0.033333333,30,0,0,0,0,0,0
Joel Irving,0.1,0.066666667,30,0,0,0,0,0,0
Rob Mignardi,0.1,0.1,30,0,0,0,0,0,0
Sebastian Erixon,0.266666667,0,30,0,0,0,0,0,0
Stefan Rivard,0.2,0.033333333,30,0,0,0,0,0,0
Timo Vertala,0.233333333,0,30,0,0,0,0,0,0
Tyler Randell,0.066666667,0.233333333,30,0,0,0,0,0,0
Andrei Yakhanov,0.387096774,0,31,0,0,0,0,0,0
Dan Ringwald,0.225806452,0.032258065,31,0,0,0,0,0,0
Denis Martynyuk,0.096774194,0,31,0,0,0,0,0,0
Jason Stewart,0.064516129,0.032258065,31,0,0,0,0,0,0
Jonathan Gagnon,0.225806452,0,31,0,0,0,0,0,0
Nick Deschenes,0.225806452,0,31,0,0,0,0,0,0
Rob Bonneau,0.451612903,0,31,0,0,0,0,0,0
Tommy Goebel,0.548387097,0,31,0,0,0,0,0,0
Travis Van Tighem,0.032258065,0.064516129,31,0,0,0,0,0,0
Tyler Doig,0.258064516,0.032258065,31,0,0,0,0,0,0
Aaron Clarke,0.21875,0,32,0,0,0,0,0,0
Christian Proulx,0.125,0.1875,32,0,0,0,0,0,0
Dennis Pinfold,0.125,0.28125,32,0,0,0,0,0,0
Eric Hallman,0.03125,0,32,0,0,0,0,0,0
Gino Pisellini,0.0625,0.21875,32,0,0,0,0,0,0
Jason Mansoff,0.125,0,32,0,0,0,0,0,0
Judd Medak,0.34375,0,32,0,0,0,0,0,0
Mike O'Grady,0.15625,0.125,32,0,0,0,0,0,0
Mike Scott,0.25,0.0625,32,0,0,0,0,0,0
Ryan Brindley,0.15625,0.125,32,0,0,0,0,0,0
Ryan Cruthers,0.21875,0.03125,32,0,0,0,0,0,0
Scott Matzka,0.46875,0,32,0,0,0,0,0,0
Shawn Collymore,0.28125,0.03125,32,0,0,0,0,0,0
Tyler Murovich,0.3125,0.03125,32,0,0,0,0,0,0
David Brisson,0.121212121,0,33,0,0,0,0,0,0
Hubert Labrie,0.090909091,0,33,0,0,0,0,0,0
Jeff Foss,0.060606061,0.060606061,33,0,0,0,0,0,0
Jonas Soling,0.121212121,0,33,0,0,0,0,0,0
Justin Shugg,0.393939394,0,33,0,0,0,0,0,0
Kirill Tulupov,0.242424242,0.090909091,33,0,0,0,0,0,0
Konstantin Zakharov,0.424242424,0,33,0,0,0,0,0,0
Kyle Wharton,0.181818182,0.03030303,33,0,0,0,0,0,0
Matt Syroczynski,0.333333333,0,33,0,0,0,0,0,0
Mike McLean,0.363636364,0,33,0,0,0,0,0,0
Neil Fewster,0.363636364,0.03030303,33,0,0,0,0,0,0
Nick Lent,0.333333333,0.03030303,33,0,0,0,0,0,0
Rob Drummond,0.242424242,0,33,0,0,0,0,0,0
Sean Connolly,0.060606061,0,33,0,0,0,0,0,0
Stanislav Lascek,0.121212121,0,33,0,0,0,0,0,0
Steve Cheredaryk,0.212121212,0.060606061,33,0,0,0,0,0,0
Steve Tardif,0.333333333,0.121212121,33,0,0,0,0,0,0
Tom O'Connor,0.060606061,0,33,0,0,0,0,0,0
Tyler Hanchuck,0.060606061,0.181818182,33,0,0,0,0,0,0
Andy Sertich,0.264705882,0,34,0,0,0,0,0,0
Bobby Brown,0.235294118,0.029411765,34,0,0,0,0,0,0
Curtis Sheptak,0.382352941,0.147058824,34,0,0,0,0,0,0
Dan Tessier,0.441176471,0,34,0,0,0,0,0,0
David Gilbert,0.264705882,0.029411765,34,0,0,0,0,0,0
Didier Tremblay,0.264705882,0,34,0,0,0,0,0,0
Gregor Baumgartner,0.588235294,0,34,0,0,0,0,0,0
Jamie Bates,0.264705882,0.058823529,34,0,0,0,0,0,0
Jason Deitsch,0.470588235,0,34,0,0,0,0,0,0
Joe Ritson,0.117647059,0.058823529,34,0,0,0,0,0,0
Josh Lunden,0.088235294,0.058823529,34,0,0,0,0,0,0
Lee Jelenic,0.176470588,0.058823529,34,0,0,0,0,0,0
Martin Tuma,0.058823529,0.088235294,34,0,0,0,0,0,0
Marty Johnston,0.235294118,0,34,0,0,0,0,0,0
Mike Thomas,0.147058824,0.147058824,34,0,0,0,0,0,0
Pat Mikesch,0.588235294,0,34,0,0,0,0,0,0
Xavier Majic,0.529411765,0,34,0,0,0,0,0,0
Burke Murphy,0.314285714,0,35,0,0,0,0,0,0
J.C. Ruid,0.228571429,0,35,0,0,0,0,0,0
J.D. Forrest,0.428571429,0,35,0,0,0,0,0,0
Martin Simard,0.4,0.142857143,35,0,0,0,0,0,0
Mike Montgomery,0.114285714,0,35,0,0,0,0,0,0
Sean Dolan,0.285714286,0.028571429,35,0,0,0,0,0,0
Warren Norris,0.142857143,0,35,0,0,0,0,0,0
Anders Bjork,0.361111111,0,36,0,0,0,0,0,0
Libor Prochazka,0.222222222,0,36,0,0,0,0,0,0
Mike McKenzie,0.138888889,0.027777778,36,0,0,0,0,0,0
Nick Tuzzolino,0.222222222,0.111111111,36,0,0,0,0,0,0
Darren Clark,0.486486486,0,37,0,0,0,0,0,0
Derek Wood,0.27027027,0.135135135,37,0,0,0,0,0,0
Jason Simon,0.054054054,0.567567568,37,0,0,0,0,0,0
Jonas Almtorp,0.108108108,0,37,0,0,0,0,0,0
Randy Perry,0.243243243,0,37,0,0,0,0,0,0
Trevor Kell,0.324324324,0,37,0,0,0,0,0,0
Bobby Raymond,0.105263158,0,38,0,0,0,0,0,0
Scott Hollis,0.526315789,0,38,0,0,0,0,0,0
Adam Dewan,0.153846154,0.333333333,39,0,0,0,0,0,0
Alexandre Rouleau,0.076923077,0.102564103,39,0,0,0,0,0,0
Andrew Lord,0.179487179,0.41025641,39,0,0,0,0,0,0
Dan Ratushny,0.333333333,0,39,0,0,0,0,0,0
Ken Magowan,0.128205128,0.051282051,39,0,0,0,0,0,0
Marc-Andre Bernier,0.051282051,0.051282051,39,0,0,0,0,0,0
Nikita Kashirsky,0.205128205,0,39,0,0,0,0,0,0
Rob Bina,0.230769231,0,39,0,0,0,0,0,0
Stephen Schultz,0.282051282,0,39,0,0,0,0,0,0
Zach McKelvie,0.051282051,0.102564103,39,0,0,0,0,0,0
Chad Painchaud,0.225,0,40,0,0,0,0,0,0
Chris Pittman,0.525,0.05,40,0,0,0,0,0,0
Eric Lampe,0.175,0,40,0,0,0,0,0,0
Jeff Dessner,0.3,0.05,40,0,0,0,0,0,0
Justin Harney,0.125,0,40,0,0,0,0,0,0
Lucas Lawson,0.25,0.025,40,0,0,0,0,0,0
Matt Doman,0.075,0.05,40,0,0,0,0,0,0
Rejean Stringer,0.475,0,40,0,0,0,0,0,0
Rob Butz,0.3,0.125,40,0,0,0,0,0,0
Rob Hennigar,0.45,0,40,0,0,0,0,0,0
Alex Vasilevskiy,0.414634146,0.097560976,41,0,0,0,0,0,0
Brady Leisenring,0.170731707,0,41,0,0,0,0,0,0
Jeff Prough,0.219512195,0,41,0,0,0,0,0,0
John Varga,0.487804878,0,41,0,0,0,0,0,0
Mike Garrow,0.292682927,0,41,0,0,0,0,0,0
P.J. Atherton,0.292682927,0,41,0,0,0,0,0,0
Russ Sinkewich,0.048780488,0.048780488,41,0,0,0,0,0,0
Ryan Gillis,0.073170732,0,41,0,0,0,0,0,0
Chris Szysky,0.238095238,0.095238095,42,0,0,0,0,0,0
Eric O'Dell,0.523809524,0.023809524,42,0,0,0,0,0,0
Eric Walsky,0.30952381,0,42,0,0,0,0,0,0
Jay Vancik,0,0.047619048,42,0,0,0,0,0,0
Josh Kidd,0.238095238,0.023809524,42,0,0,0,0,0,0
Mike Jarmuth,0.142857143,0,42,0,0,0,0,0,0
Rob Kwiet,0.023809524,0,42,0,0,0,0,0,0
Sebastien Piche,0.119047619,0.095238095,42,0,0,0,0,0,0
Shannon Finn,0.452380952,0.023809524,42,0,0,0,0,0,0
Brett Gallant,0.093023256,0.511627907,43,0,0,0,0,0,0
Chad Dameworth,0.139534884,0,43,0,0,0,0,0,0
Conrad Martin,0.139534884,0.046511628,43,0,0,0,0,0,0
Guy Dupuis,0.23255814,0.023255814,43,0,0,0,0,0,0
Hunter Bishop,0.302325581,0,43,0,0,0,0,0,0
Matt Rust,0.255813953,0,43,0,0,0,0,0,0
Max Gratchev,0.209302326,0,43,0,0,0,0,0,0
Adam Comrie,0.113636364,0,44,0,0,0,0,0,0
Adam Estoclet,0.431818182,0.022727273,44,0,0,0,0,0,0
Andrew Dale,0.204545455,0.045454545,44,0,0,0,0,0,0
Cam Bristow,0.181818182,0.136363636,44,0,0,0,0,0,0
Colin Peters,0.022727273,0,44,0,0,0,0,0,0
Daniel Sparre,0.386363636,0,44,0,0,0,0,0,0
Dany Roussin,0.272727273,0.022727273,44,0,0,0,0,0,0
Jason Gregoire,0.318181818,0.022727273,44,0,0,0,0,0,0
Joey Ryan,0.295454545,0.045454545,44,0,0,0,0,0,0
Ned Havern,0.227272727,0,44,0,0,0,0,0,0
Tom Zanoski,0.272727273,0.068181818,44,0,0,0,0,0,0
Trevor Parkes,0.181818182,0.022727273,44,0,0,0,0,0,0
Dan Ryder,0.444444444,0,45,0,0,0,0,0,0
Eric Lavigne,0.044444444,0.177777778,45,0,0,0,0,0,0
James Marcou,0.488888889,0,45,0,0,0,0,0,0
Jean-Sebastien Berube,0.2,0.022222222,45,0,0,0,0,0,0
Joe Sova,0.266666667,0,45,0,0,0,0,0,0
Juha Uotila,0.2,0,45,0,0,0,0,0,0
Kevin Kaminski,0.488888889,0.111111111,45,0,0,0,0,0,0
Lee Baldwin,0.022222222,0.044444444,45,0,0,0,0,0,0
Mark Bomersback,0.288888889,0.022222222,45,0,0,0,0,0,0
Rob Flick,0.288888889,0.222222222,45,0,0,0,0,0,0
Zdenek Nedved,0.333333333,0,45,0,0,0,0,0,0
Adam Copeland,0.217391304,0.02173913,46,0,0,0,0,0,0
Adam Polasek,0.195652174,0.02173913,46,0,0,0,0,0,0
Brayden Irwin,0.326086957,0.02173913,46,0,0,0,0,0,0
Chris D'Alvise,0.5,0.02173913,46,0,0,0,0,0,0
Dennis Wright,0.152173913,0.369565217,46,0,0,0,0,0,0
Joe Goodenow,0.086956522,0,46,0,0,0,0,0,0
Matt Zultek,0.108695652,0,46,0,0,0,0,0,0
Phillip Samuelsson,0.195652174,0,46,0,0,0,0,0,0
Yannick Riendeau,0.239130435,0,46,0,0,0,0,0,0
Alain Berger,0.14893617,0.021276596,47,0,0,0,0,0,0
Brendan Bernakevitch,0.404255319,0,47,0,0,0,0,0,0
Jack Downing,0.361702128,0.021276596,47,0,0,0,0,0,0
James Desmarais,0.553191489,0,47,0,0,0,0,0,0
Martin Menard,0.659574468,0,47,0,0,0,0,0,0
Max Talbot,0.765957447,0.021276596,47,0,0,0,0,0,0
Mike Hamilton,0.212765957,0,47,0,0,0,0,0,0
Mike Omicioli,0.574468085,0,47,0,0,0,0,0,0
Mike Walsh,0.14893617,0.021276596,47,0,0,0,0,0,0
Patrik Hersley,0.191489362,0.021276596,47,0,0,0,0,0,0
Rob Pattison,0.382978723,0.021276596,47,0,0,0,0,0,0
Ruslan Batyrshin,0.127659574,0.063829787,47,0,0,0,0,0,0
Terry Marchant,0.425531915,0,47,0,0,0,0,0,0
Vince Bellissimo,0.29787234,0,47,0,0,0,0,0,0
Wes Jarvis,0.085106383,0.085106383,47,0,0,0,0,0,0
Bruce Coles,1.020833333,0.020833333,48,0,0,0,0,0,0
Chris Clackson,0.125,0.145833333,48,0,0,0,0,0,0
Chris Tok,0.25,0,48,0,0,0,0,0,0
Dan Henningson,0.25,0,48,0,0,0,0,0,0
David Shields,0.083333333,0,48,0,0,0,0,0,0
Greg Bullock,0.6875,0,48,0,0,0,0,0,0
Jacques Lariviere,0.0625,0.4375,48,0,0,0,0,0,0
Jean Bourbeau,0.1875,0.145833333,48,0,0,0,0,0,0
Marco Charpentier,0.125,0,48,0,0,0,0,0,0
Mathieu Brodeur,0.145833333,0.0625,48,0,0,0,0,0,0
Steve Ward,0.25,0.041666667,48,0,0,0,0,0,0
Yuri Khmylev,0.6875,0,48,0,0,0,0,0,0
Ed Ronan,0.571428571,0.040816327,49,0,0,0,0,0,0
Evan Rankin,0.653061224,0.020408163,49,0,0,0,0,0,0
Nathan Saunders,0.102040816,0.163265306,49,0,0,0,0,0,0
Paul Flache,0.204081633,0.06122449,49,0,0,0,0,0,0
Robbie Czarnik,0.469387755,0,49,0,0,0,0,0,0
Ryan Lauzon,0.306122449,0,49,0,0,0,0,0,0
Bryan Marshall,0.28,0,50,0,0,0,0,0,0
Kael Mouillierat,0.5,0.02,50,0,0,0,0,0,0
Kyle Neuber,0.04,0.32,50,0,0,0,0,0,0
Larry Shapley,0.04,0.44,50,0,0,0,0,0,0
Luke Beaverson,0.06,0.08,50,0,0,0,0,0,0
Chad Denny,0.31372549,0.019607843,51,0,0,0,0,0,0
Gerry Burke,0.117647059,0,51,0,0,0,0,0,0
John Adams,0.117647059,0,51,0,0,0,0,0,0
Josh Brittain,0.137254902,0.098039216,51,0,0,0,0,0,0
Marc Hussey,0.156862745,0.098039216,51,0,0,0,0,0,0
Nic Beaudoin,0.37254902,0,51,0,0,0,0,0,0
Chris Blight,0.269230769,0.019230769,52,0,0,0,0,0,0
Don Morrison,0.25,0.019230769,52,0,0,0,0,0,0
Kent Davyduke,0.230769231,0,52,0,0,0,0,0,0
Mark Lee,0.173076923,0,52,0,0,0,0,0,0
Matt Ruchty,0.403846154,0.153846154,52,0,0,0,0,0,0
Peter Reynolds,0.057692308,0,52,0,0,0,0,0,0
Philip-Michael Devos,0.461538462,0,52,0,0,0,0,0,0
Preston Mizzi,0.211538462,0.019230769,52,0,0,0,0,0,0
Sam Ftorek,0.288461538,0.096153846,52,0,0,0,0,0,0
Tony Lucia,0.538461538,0.019230769,52,0,0,0,0,0,0
Alek Stojanov,0.188679245,0.301886792,53,0,0,0,0,0,0
Andrew Martens,0.264150943,0,53,0,0,0,0,0,0
Brad Farynuk,0.150943396,0,53,0,0,0,0,0,0
Brian Corcoran,0.075471698,0.132075472,53,0,0,0,0,0,0
Don Smith,0.188679245,0.018867925,53,0,0,0,0,0,0
Ian Manzano,0.226415094,0,53,0,0,0,0,0,0
Joel Theriault,0.056603774,0.396226415,53,0,0,0,0,0,0
Josh Soares,0.490566038,0,53,0,0,0,0,0,0
Kevin Ulanski,0.150943396,0.018867925,53,0,0,0,0,0,0
Leigh Salters,0.056603774,0.320754717,53,0,0,0,0,0,0
Richard Greenop,0.150943396,0.339622642,53,0,0,0,0,0,0
Steve Shirreffs,0.188679245,0,53,0,0,0,0,0,0
Toivo Suursoo,0.490566038,0,53,0,0,0,0,0,0
Vince Macri,0.169811321,0.018867925,53,0,0,0,0,0,0
Brock Bradford,0.37037037,0,54,0,0,0,0,0,0
Hugh Hamilton,0.111111111,0.018518519,54,0,0,0,0,0,0
Nicholas Bilotto,0.277777778,0.018518519,54,0,0,0,0,0,0
Patrick Cullity,0.185185185,0.018518519,54,0,0,0,0,0,0
Roman Kukumberg,0.148148148,0,54,0,0,0,0,0,0
Ryan Knox,0.296296296,0,54,0,0,0,0,0,0
Scott Howes,0.407407407,0.018518519,54,0,0,0,0,0,0
Steven King,0.87037037,0,54,0,0,0,0,0,0
Tomas Harant,0.444444444,0,54,0,0,0,0,0,0
Vladimir Antipov,0.277777778,0,54,0,0,0,0,0,0
Aaron Power,0.127272727,0.036363636,55,0,0,0,0,0,0
Antti Tyrvainen,0.345454545,0.054545455,55,0,0,0,0,0,0
Brock McBride,0.236363636,0.036363636,55,0,0,0,0,0,0
Cory Banika,0.254545455,0.218181818,55,0,0,0,0,0,0
Joel Champagne,0.218181818,0,55,0,0,0,0,0,0
Jordan Smith,0.254545455,0.272727273,55,0,0,0,0,0,0
Michael Latta,0.509090909,0.145454545,55,0,0,0,0,0,0
Samy Nasreddine,0.127272727,0.127272727,55,0,0,0,0,0,0
